GameID,class,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
2649,4,23,10,300,80.2752,0.001021,0.00024,6,0.000088,0.00009,0.003028,77.0256,70.7574,5.2834,58,0.00116,11,0.000469,0.001131
5304,1,21,12,200,62.004,0.001691,0.000302,5,0,0.000157,0.0029,58.9289,85.7667,3.5583,14,0.000604,7,0,0.000193
6715,6,18,36,2000,106.887,0.00281,0.000396,1,0,0.000388,0.003432,28.3113,54.08,5.1459,26,0.000654,10,0,0.000137
5159,5,18,8,500,161.3598,0.008605,0.000329,2,0.000015,0.000299,0.004055,31.8074,56.2066,5.5498,22,0.001437,7,0.000135,0.000434
4393,5,25,24,1000,85.7976,0.000207,0.000109,4,0.000283,0.000349,0.003029,36.2744,61.4388,5.3669,19,0.000545,8,0,0.000098
3027,2,16,72,144,74.52,0.001473,0.000166,5,0,0.000102,0.002574,56.44,80.0995,4.9502,13,0.000628,6,0,0.000038
7646,1,19,2,340,41.2572,0.000672,0.000302,1,0,0.000134,0.002003,83.9101,117.0279,3.7318,15,0.000414,6,0,0
4341,4,20,10,800,69.5274,0.00047,0.000278,1,0,0.000106,0.003148,56.5872,83.1829,4.0305,33,0.000825,9,0.000077,0.000038
7806,3,21,6,300,134.6472,0.003025,0.000542,8,0.000079,0.000079,0.003941,22.8972,49.82,5.67,22,0.00134,8,0.000128,0.000266
9260,4,23,36,1500,96.6198,0.001471,0.000371,3,0,0.000286,0.002614,47.2967,82.3825,6.0383,22,0.000514,5,0,0
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
7415,7,24,20,1000,211.9686,0.005753,0.001328,8,0.000346,0.000249,0.004564,10.2857,34.5818,7.2364,30,0.000484,3,0,0.000194
3984,6,24,28,1000,158.0856,0.004037,0.000244,7,0.00004,0.000597,0.005466,37.2871,40.1421,4.5692,37,0.000712,8,0.000045,0.000124
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
2889,4,16,4,1000,118.3608,0.005457,0.000489,5,0,0.000067,0.002868,36.094,79.6923,6.1438,25,0.000595,5,0,0
8454,2,18,10,150,63.1158,0.001472,0.000173,5,0,0.000022,0.002597,51.7983,82.3,4.0917,13,0.000563,4,0,0
3559,6,18,14,1260,161.4576,0.002688,0.000384,2,0.000083,0.000301,0.005259,27.8726,32.8254,4.8286,21,0.002171,5,0,0
6770,1,18,6,450,35.2848,0.000058,0.000029,1,0,0.000087,0.001541,76.4615,115.2453,4.4717,7,0.00064,2,0,0
7760,1,17,4,24,48.879,0.0004,0.000256,8,0.000048,0.00008,0.002386,55.973,105.0201,3.8255,15,0.000705,6,0.000096,0.000032
201,3,23,2,30,66.7818,0.000686,0.000168,2,0.000052,0.001113,0.002407,56.7784,97.9785,4.9355,19,0.000427,6,0,0
849,6,20,6,800,116.1894,0.00347,0.00056,5,0.000042,0.00028,0.004506,42.4798,56.2857,3.8789,28,0.001511,7,0,0
8227,5,17,6,300,135.9282,0.003159,0.000351,6,0.000022,0.000545,0.004555,31.3235,48.0984,4.9164,34,0.000493,7,0.000045,0.000052
6598,6,19,2,110,174.6954,0.009892,0.00055,6,0.000199,0.000489,0.004617,20.6246,41.6556,5.0099,23,0.001177,8,0.000183,0.000566
8223,3,23,10,75,66.495,0.000367,0.000463,10,0,0.000328,0.0033,38.1935,75.5439,3.7485,17,0.000521,9,0,0.000068
2563,3,21,4,100,59.3184,0.000482,0.000241,0,0,0.000099,0.002483,60.5747,81.0743,4.2229,16,0.000355,4,0,0
6718,3,22,10,1000,85.7934,0.000895,0.000157,4,0.000045,0.000503,0.002706,51.1203,76.2314,5.5207,23,0.000906,6,0,0
10082,8,NULL,NULL,NULL,310.0416,0.026873,0.001278,10,0.000319,0.000479,0.005517,16.5446,33.8174,5.735,22,0.000922,8,0,0
4177,1,16,20,150,51.4452,0.000142,0.000065,5,0.000011,0.000327,0.004007,49.5695,59.1304,2.3016,30,0.00024,7,0,0
701,2,19,20,120,119.073,0.001221,0.000365,3,0.000067,0.000087,0.004402,32.779,49.6419,4.8843,22,0.000952,9,0.000336,0.000538
2554,4,22,12,1000,62.943,0.000301,0.000177,3,0,0.000248,0.002372,55.609,84.1791,5.1493,14,0.001044,6,0.000407,0
7956,5,18,28,1400,139.827,0.003514,0.000394,2,0.000063,0.001455,0.00369,52.4885,50.3848,6.3524,23,0.000865,9,0.000197,0.000956
5129,7,23,56,2500,213.6318,0.014339,0.000842,7,0.000161,0.000391,0.006499,30.5893,35.2771,4.1092,35,0.001312,11,0.000318,0.002217
3679,3,28,24,105,60.4554,0.000952,0.00023,2,0.00002,0.000151,0.002454,43.9357,89.0267,4.5829,23,0.000361,7,0,0
7228,5,22,8,1000,97.6944,0.003017,0.000403,6,0.000083,0.000417,0.004685,29.5476,53.9585,3.4214,21,0.001307,7,0,0.000181
7727,6,20,8,600,164.346,0.007248,0.000712,6,0.000478,0.000624,0.004273,31.0206,45.0868,5.5776,32,0.000673,6,0.000137,0.000107
5229,4,35,10,500,89.742,0.001939,0.000382,7,0.000205,0.00041,0.001939,33.5035,91.7746,8.0634,23,0.001475,6,0,0
4842,4,26,2,50,99.8118,0.000621,0.000249,1,0.000107,0.000426,0.002308,31.4419,67.1385,7.9231,17,0.001207,6,0,0
2533,1,24,10,300,54.045,0.000372,0.000068,3,0.000017,0.000186,0.002197,63.2248,96.2462,4.5538,11,0.000473,3,0,0
2955,3,19,14,90,109.4916,0.003019,0.000041,0,0,0.000149,0.001719,30.6349,82.2362,10.3465,11,0.00107,6,0,0
1624,3,28,42,1260,84.666,0.000738,0.000375,10,0.000129,0.001546,0.003162,39.3606,63.9556,4.7704,22,0.00089,8,0,0
6653,5,19,24,750,76.1976,0.001533,0.000179,0,0.000033,0.000228,0.003164,50.1554,65.8351,4.299,21,0.00124,5,0,0
5604,7,16,28,500,201.435,0.008216,0.00038,7,0.000276,0.000564,0.004234,32.7302,46.9022,6.8641,29,0.001876,8,0.000173,0.000288
585,5,28,8,312,131.097,0.002703,0.000253,5,0.000017,0.001317,0.003648,36.986,44.9074,5.8843,17,0.001841,7,0,0.000034
5640,7,26,24,1000,219.669,0.010871,0.000957,5,0.00109,0.000186,0.004412,14.3273,43.9036,6.6988,16,0.001754,5,0,0
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
1074,1,22,16,400,38.3274,0,0,0,0.000021,0.000085,0.002578,76.0667,88.6281,2.843,16,0.000618,3,0,0
10066,8,NULL,NULL,NULL,251.2284,0.02291,0.000946,5,0.001097,0.001173,0.005411,13.7404,35.7203,4.5524,22,0.000738,5,0,0.000662
10065,8,NULL,NULL,NULL,248.4012,0.016018,0.000874,9,0.000388,0.000372,0.005987,16.3144,30.2486,5.0973,21,0.001197,6,0,0
3558,3,24,16,500,76.944,0.000662,0.000234,1,0.000026,0.000026,0.003507,32.7435,57.0074,3.9556,17,0.000546,4,0,0
2090,4,29,12,600,120.2772,0.0029,0.000387,3,0.000026,0.000296,0.004499,40.8276,49.0315,4.3696,18,0.002088,7,0.000322,0.000245
1611,2,20,10,75,127.8924,0.002239,0.000424,6,0.000015,0.000124,0.003528,31.1185,57.7344,6.2822,29,0.00101,7,0,0
5625,2,29,2,150,85.6284,0.001723,0.000305,5,0.000214,0.001154,0.002749,48.6682,84.1333,5.3689,31,0.000403,10,0.000012,0.000006
1902,1,17,14,100,73.7232,0.00026,0.000037,0,0,0.000379,0.003305,37.4144,69.618,4.0742,24,0.000334,7,0.000074,0.00003
7641,6,23,8,1000,100.2276,0.0023,0.000378,8,0.000094,0.00031,0.002934,42.7097,70.4828,5.9195,31,0.001221,10,0.000236,0.00031
531,6,18,14,500,135.3252,0.003572,0.000302,2,0,0.000317,0.002967,34.5561,47.7864,7.3447,18,0.001195,10,0.000101,0.000403
6584,3,31,16,1300,130.7862,0.004409,0.000409,5,0,0.001795,0.001727,64.5867,114.4737,12.1579,10,0.000568,6,0,0
10035,8,NULL,NULL,NULL,298.7916,0.023253,0.000659,4,0.000433,0.00033,0.005561,16.0743,29.2593,5.8444,19,0.000783,6,0,0.000309
7645,6,21,10,750,143.862,0.00597,0.000421,7,0.000053,0.001131,0.003721,29.1206,48.3392,5.7915,25,0.001026,6,0.000118,0.000276
8159,3,26,8,380,109.7904,0.002751,0.000756,4,0,0,0.004014,36.9912,56.9882,4.3853,20,0.001051,7,0,0
7616,5,23,16,600,122.604,0.00362,0.000382,6,0.000461,0.000158,0.003963,43.0267,59.1495,4.8505,28,0.001277,8,0,0
435,5,19,10,700,129.9594,0.002073,0.000412,6,0.000089,0.000167,0.004447,24.6131,54.5865,5.1504,25,0.001427,6,0.000267,0.000646
6219,2,19,16,400,79.2078,0.001373,0.000169,6,0.000012,0.000012,0.003324,52.9018,67.2754,4.0688,21,0.000711,6,0,0
5982,1,24,8,700,42.0726,0.001224,0.000668,1,0.000012,0.000136,0.002819,63.207,95.8246,2.4254,16,0.000371,5,0,0
8734,1,40,12,150,38.559,0.001552,0.000083,4,0,0.000165,0.001973,96.9412,114.6109,3.0167,21,0.000413,7,0,0
7086,2,18,10,65,71.5944,0.000631,0.00018,2,0.000036,0.000649,0.002758,40.2895,89.4118,4.7451,14,0.001064,7,0,0.000288
4191,1,25,28,600,60.507,0.000526,0.000162,5,0.000013,0.000054,0.002399,44.6328,85.3483,4.6517,8,0.000714,6,0,0.000216
4910,3,16,10,200,76.125,0.002329,0.000693,6,0.000046,0.000323,0.003114,34.1667,75.6439,3.9377,26,0.000739,8,0.000157,0.000111
4121,2,23,20,75,59.9622,0.000944,0.000203,6,0.000252,0.000063,0.002328,38.9518,92.8649,4.7177,21,0.000706,6,0,0
6469,7,23,36,1100,225.2022,0.012627,0.001074,8,0.000412,0.001336,0.00612,21.407,38.4898,4.9061,28,0.001486,7,0.000087,0.000187
3222,2,26,8,500,86.6322,0.000693,0.000105,2,0.000196,0.000392,0.002455,42.2469,77.4233,6.2025,18,0.001311,5,0,0
210,4,23,20,100,83.9658,0.002673,0.000377,3,0,0.000171,0.002913,44.0476,78.0706,4.6118,10,0.00072,3,0,0
6393,7,22,56,3000,169.6974,0.004626,0.000517,6,0.00012,0.000397,0.006112,25.5613,35.2326,4.3308,30,0.001357,7,0.000323,0.000443
7889,7,17,6,1100,159.2238,0.00357,0.000872,4,0.000241,0.0007,0.004833,17.9333,36.4181,5.323,21,0.00124,7,0,0.000046
7471,6,19,20,800,169.1322,0.006832,0.00101,3,0.000072,0.000144,0.002668,19.5374,49.5135,9.3649,13,0.001028,5,0,0
8815,5,21,20,1000,74.268,0.003207,0.000477,3,0.000014,0.000274,0.003683,47.8898,62.651,3.0784,16,0.000953,10,0.000144,0.000144
4994,4,22,16,800,88.3806,0.001608,0.000275,7,0.000081,0.000881,0.002643,54.4172,75.1804,5.5933,22,0.000574,6,0,0
2306,5,21,8,400,67.869,0.000663,0.000282,10,0.000012,0.000061,0.003512,50.1754,73.6643,3.4685,16,0.000933,5,0.000049,0.000037
4742,3,21,20,100,94.0512,0.001229,0.000305,0,0.000049,0.000364,0.003785,50.6354,61.787,4.5481,31,0.000767,8,0.000187,0.000364
3912,3,20,8,350,55.4574,0,0.000016,1,0,0.000032,0.003065,38.555,69.9112,3.4987,20,0.000672,7,0,0.000152
6954,3,21,20,70,153.105,0.002901,0.000375,3,0.000063,0.000438,0.005464,26.4954,39.0389,4.6545,27,0.00115,8,0.000188,0.000588
6197,6,22,10,600,220.3812,0.010827,0.000833,8,0.000252,0.001498,0.005578,23.4348,37.6329,5.8014,28,0.001681,10,0.000222,0.000222
10017,8,NULL,NULL,NULL,245.8188,0.010471,0.000841,10,0.000657,0.001314,0.005031,14.5518,36.7134,7.1943,33,0.001474,11,0.00004,0.000048
6393,7,22,56,3000,169.6974,0.004626,0.000517,6,0.00012,0.000397,0.006112,25.5613,35.2326,4.3308,30,0.001357,7,0.000323,0.000443
6649,6,17,10,500,137.0124,0.003147,0.000578,9,0.000051,0.000565,0.002968,21.3565,61.3506,7.8139,16,0.001131,6,0,0.00054
3621,1,32,16,650,33.8424,0.00036,0.000128,0,0,0.00007,0.001765,72.4503,125.8421,3.5395,19,0.000522,7,0,0.000023
3900,5,19,20,600,145.7352,0.002628,0.000289,5,0.000008,0.000382,0.004984,28.6646,42.3349,4.8216,33,0.001256,10,0.000234,0.000242
5108,4,28,12,550,104.8356,0.001552,0.000558,6,0.000041,0.000095,0.002751,30.408,68.0198,6.802,18,0.000694,6,0,0
2915,7,22,28,1250,143.7066,0.00728,0.000718,8,0.000256,0.000226,0.005547,32.0741,47.3567,3.5416,34,0.001036,8,0.000277,0.000062
6189,3,21,8,400,102.195,0.001469,0.000133,10,0,0.00005,0.003154,37.277,68.3053,5.7947,21,0.001154,11,0.000149,0.000141
8182,5,19,20,400,96.7458,0.002561,0.000496,1,0.00004,0.00002,0.003573,36.4022,66.0889,4.3944,15,0.00137,5,0,0.000099
7867,6,18,20,1500,136.7148,0.006396,0.000217,5,0.000062,0.000434,0.003779,23.9506,58.459,5.1107,21,0.00096,6,0,0
8812,3,20,10,600,143.121,0.0073,0.000164,0,0.000066,0.000591,0.002018,37.5738,97.1707,10.1138,20,0.001788,5,0.000164,0.000689
813,6,24,20,1000,94.0662,0.002651,0.000409,6,0.000149,0.000607,0.003345,41.7695,57.5407,4.6667,26,0.000818,10,0.000087,0.000334
1016,1,24,16,60,25.6062,0.000212,0.000121,1,0,0.00003,0.001483,74.8219,143.2381,3.3061,16,0.000393,7,0,0
7481,2,24,24,600,78.1326,0.00272,0.00016,6,0,0.000209,0.003593,38.268,58.4795,3.3288,25,0.000726,6,0,0.00016
7886,4,18,20,750,148.923,0.00868,0.000387,2,0.000016,0.000177,0.003017,42.9677,61.7968,6.5027,18,0.001146,7,0,0.000145
1673,4,25,10,1200,76.3374,0.001273,0.000154,2,0.000135,0.000154,0.003603,34.5628,61.3033,3.6742,23,0.000659,4,0,0
5031,5,25,8,2671,128.8782,0.005317,0.000291,7,0.000194,0.000352,0.003993,31.0244,53.8359,4.69,18,0.000376,10,0,0
3530,5,26,10,1200,121.2348,0.002306,0.000332,5,0.00005,0.000151,0.00588,31.1218,44.1164,3.375,24,0.001077,6,0.000111,0.00001
4050,5,18,36,2000,99.1104,0.001669,0.000332,0,0.000083,0.000321,0.003152,42.8383,72.8026,5.3059,23,0.001815,6,0,0
6747,3,21,6,400,92.2962,0.004674,0.000174,2,0.000062,0.000298,0.003605,32.7197,69.2966,3.7483,22,0.000771,8,0,0
7959,4,32,20,730,58.8156,0.000553,0.000365,4,0.00031,0.000321,0.002832,45.1137,75.8438,3.8945,22,0.000863,9,0,0.000055
10017,8,NULL,NULL,NULL,245.8188,0.010471,0.000841,10,0.000657,0.001314,0.005031,14.5518,36.7134,7.1943,33,0.001474,11,0.00004,0.000048
2071,4,16,70,2500,105.456,0.001052,0.000114,3,0,0.000114,0.004096,29.3665,57.6099,4.5015,16,0.000685,5,0,0
5289,7,16,28,2500,185.3424,0.010909,0.000918,5,0.000375,0.000136,0.004505,28.0093,44.2593,5.3333,31,0.000803,6,0.000386,0.00024
1247,1,18,42,600,41.037,0.000748,0.00012,7,0.000028,0.000046,0.00204,118.6727,116.0724,3.4434,21,0.000268,6,0,0
10083,8,NULL,NULL,NULL,288.7608,0.024022,0.000628,6,0.00035,0.001051,0.00558,19.0108,30.0866,5.3831,30,0.000761,5,0,0.000652
1338,1,22,6,700,43.3638,0.000331,0.000094,4,0.000126,0.000079,0.00174,154.8,123.2941,4.5339,23,0.00089,10,0,0
4582,4,28,14,200,131.556,0.015253,0.00055,2,0.000038,0.000664,0.002732,54.9371,79.6111,3.5694,14,0.000607,7,0,0.000057
5612,3,16,10,400,118.8012,0.002244,0.000288,7,0.000016,0.000096,0.003799,32.9322,60.6414,5.2194,13,0.002068,7,0,0
4754,7,18,98,700,236.0316,0.015664,0.001015,10,0.000366,0.001632,0.006487,18.7787,29.9871,4.3371,25,0.001507,8,0,0
4960,1,22,10,600,61.92,0.000111,0.000118,5,0.00017,0.000333,0.002197,43.403,97.1905,5.881,32,0.00083,9,0.000026,0
5194,6,20,42,1500,202.0128,0.010277,0.000438,7,0.000042,0.000423,0.004884,17.7739,36.9827,5.659,19,0.001412,7,0.000099,0.000085
4911,2,27,8,95,90.5532,0.001696,0.000328,2,0.000022,0.000219,0.002538,39.4805,73.569,6.3534,23,0.001171,6,0,0
4435,2,23,2,50,24.6648,0.000801,0.000096,3,0.000064,0.000096,0.001377,150.2857,176.3721,2.9767,12,0.000641,3,0,0
8672,7,23,42,2000,298.7952,0.02677,0.000377,4,0.000025,0.000025,0.004822,16.8586,33.7292,6.1354,14,0.000954,4,0,0
1604,1,25,24,300,43.4706,0.00017,0.000195,4,0,0.000122,0.002995,61.2082,106.1138,2.7724,16,0.000767,8,0,0
5527,2,22,12,250,99.5784,0.001066,0.000238,3,0.00001,0.000038,0.003655,31.3003,58.5833,4.763,18,0.000466,5,0.000095,0.000143
10089,8,NULL,NULL,NULL,259.6296,0.020425,0.000743,9,0.000621,0.000146,0.004555,18.6059,42.8342,6.2754,46,0.000877,5,0,0
4279,6,19,20,800,215.9556,0.006252,0.000822,7,0.000057,0.002325,0.005005,20.2045,35.5354,6.5977,28,0.001843,6,0,0
5289,7,16,28,2500,185.3424,0.010909,0.000918,5,0.000375,0.000136,0.004505,28.0093,44.2593,5.3333,31,0.000803,6,0.000386,0.00024
2110,5,21,10,350,112.6914,0.002281,0.00042,4,0.000024,0.00036,0.003901,47.4074,66.6092,5.1508,29,0.002521,8,0.000252,0.000108
1822,3,16,14,730,84.624,0.001036,0.000553,3,0.000021,0.000206,0.002901,31.5784,66.5917,5.1051,26,0.000482,7,0,0.000135
5597,3,16,12,300,75.3048,0.001202,0.000064,3,0.000128,0.00046,0.002737,65.1643,89.7196,4.3879,30,0.000998,7,0,0
8865,3,16,6,300,62.1174,0.000033,0.000044,3,0.000011,0.000198,0.003581,39.6049,64.2462,3.2646,19,0.000496,5,0,0
689,2,22,14,700,34.9278,0.000265,0.000056,2,0.000024,0.000137,0.002412,86.6622,94.7467,2.6567,33,0.000482,7,0,0.000032
10062,8,NULL,NULL,NULL,355.3518,0.037526,0.0006,7,0.001242,0.000514,0.004541,9.2871,41.9497,6.5063,22,0.001228,8,0,0.000614
5119,6,19,28,450,193.5474,0.008888,0.000653,3,0.000135,0.00087,0.004413,27.68,48.2066,6.3991,28,0.002041,9,0.000186,0.000746
1128,1,18,14,100,50.1,0.002077,0.000176,0,0,0.000048,0.00238,59.6486,114.0671,3.1678,13,0.00099,6,0,0
1333,6,19,28,800,161.4678,0.007945,0.000203,4,0.000014,0.000392,0.004337,21.2125,47.8754,5.3364,17,0.000959,5,0,0
6481,3,25,6,250,105.7092,0.001439,0.000311,5,0.000096,0.000845,0.002959,42.8141,64.9524,6.1729,32,0.001023,9,0.000133,0.000319
1541,6,21,10,600,114.384,0.002399,0.000241,6,0.000197,0.000745,0.003593,21.5657,57.2317,5.4451,23,0.000975,8,0,0
6258,6,24,2,250,132.0744,0.004973,0.000462,7,0.000205,0.000175,0.004932,30.071,39.6167,4.0625,29,0.000812,10,0.000113,0.000134
3125,7,21,8,400,157.6344,0.008552,0.000698,9,0.000013,0.000577,0.004659,22.4855,48.5764,4.513,25,0.000712,6,0,0
10074,8,NULL,NULL,NULL,313.5762,0.03055,0.00056,5,0,0.000206,0.00439,19.5405,35.4094,6.4228,12,0.001296,3,0,0.000059
10079,8,NULL,NULL,NULL,254.2188,0.016608,0.000788,6,0.000926,0.00033,0.005408,14.9191,35.9921,5.7205,28,0.001129,6,0,0
4734,5,23,42,1260,131.0556,0.008345,0.000338,6,0.000169,0.000507,0.002831,47.0075,68.8955,5.8955,12,0.000845,5,0,0
3478,4,23,10,600,125.3988,0.004589,0.000495,5,0.000169,0.00058,0.003559,46.9725,60.8352,5.7198,43,0.000834,10,0.000183,0.00045
2936,5,21,20,800,109.8738,0.004138,0.000474,5,0.000457,0.001045,0.003971,32.9313,55.5398,4.3695,31,0.00087,11,0.000149,0.000492
2642,6,19,14,600,129.6288,0.002696,0.000333,3,0.000175,0.000508,0.005165,35.3605,44.2576,3.9898,31,0.001961,7,0,0.00007
4019,5,21,12,600,102.5922,0.002397,0.000482,4,0.000153,0.000547,0.003076,37.2857,61.9217,5.7082,22,0.000974,8,0.000241,0.000197
7022,6,19,24,800,113.4858,0.001653,0.000241,4,0.000101,0.000303,0.00305,35.0408,71.6234,7.4707,30,0.001273,8,0.000295,0.000923
7620,6,22,24,850,155.7354,0.00956,0.000511,5,0,0.000018,0.004868,39.9855,43.9275,4.1775,25,0.001129,4,0,0.000247
6686,1,17,20,300,49.53,0.00005,0.000074,0,0,0.000174,0.00211,67.0952,97.7412,4.5765,13,0.000546,4,0,0.00005
6619,1,26,30,200,41.9604,0.000557,0.000173,6,0.00005,0.00005,0.002068,71.8554,102.5868,3.7066,14,0.000347,5,0,0
7072,6,20,24,1400,239.3442,0.026097,0.000326,4,0,0.000224,0.002707,44.303,56,6.9398,17,0.001344,5,0,0.000143
10041,8,NULL,NULL,NULL,315.6936,0.028311,0.00116,10,0.001242,0.000628,0.005076,17.7035,32.6344,6.2231,24,0.000791,6,0,0.00015
5283,3,17,12,640,116.6142,0.004345,0.000414,5,0,0.00051,0.003669,50.0981,65.2932,5.0451,19,0.0012,7,0.000055,0.000069
7980,4,26,8,500,91.968,0.002478,0.001648,3,0.00006,0.000072,0.003393,26.3915,58.7518,4.4858,20,0.00071,8,0,0.000144
7258,7,23,56,2400,171.7614,0.006926,0.000657,8,0.00018,0.000949,0.005066,23.7598,37.6891,5.6487,34,0.000533,9,0.000223,0.002685
6720,5,18,28,300,116.7366,0.004365,0.000697,6,0.000245,0.000196,0.004634,34.6561,49.657,3.8496,21,0.000807,6,0.000086,0.000024
3082,3,16,24,500,74.0214,0.000349,0.000083,0,0.000033,0.000316,0.003709,43.3333,60.5202,3.5426,20,0.000749,7,0,0
8285,5,22,12,800,109.2102,0.000053,0.00004,1,0,0.000306,0.003364,34.8413,68.0474,6.0395,17,0.000691,6,0,0
10061,8,NULL,NULL,NULL,284.2296,0.016069,0.000711,9,0.000355,0.000548,0.00668,9.4756,29.6851,5.3326,25,0.002459,7,0,0
7415,7,24,20,1000,211.9686,0.005753,0.001328,8,0.000346,0.000249,0.004564,10.2857,34.5818,7.2364,30,0.000484,3,0,0.000194
910,3,19,6,100,101.598,0.002936,0.000382,6,0.000026,0.000478,0.003275,38.4468,57.3156,5.0345,28,0.000617,8,0.000096,0.000374
2563,3,21,4,100,59.3184,0.000482,0.000241,0,0,0.000099,0.002483,60.5747,81.0743,4.2229,16,0.000355,4,0,0
4754,7,18,98,700,236.0316,0.015664,0.001015,10,0.000366,0.001632,0.006487,18.7787,29.9871,4.3371,25,0.001507,8,0,0
4687,3,25,10,180,88.8012,0.003283,0.000247,5,0.000139,0.000354,0.003452,72.1973,60.5,3.7232,14,0.001156,8,0,0
8672,7,23,42,2000,298.7952,0.02677,0.000377,4,0.000025,0.000025,0.004822,16.8586,33.7292,6.1354,14,0.000954,4,0,0
5289,7,16,28,2500,185.3424,0.010909,0.000918,5,0.000375,0.000136,0.004505,28.0093,44.2593,5.3333,31,0.000803,6,0.000386,0.00024
7752,6,21,10,1500,111.024,0.001067,0.00039,4,0.000041,0.000082,0.003261,35.7215,67.673,6.1384,12,0.001046,5,0,0
5604,7,16,28,500,201.435,0.008216,0.00038,7,0.000276,0.000564,0.004234,32.7302,46.9022,6.8641,29,0.001876,8,0.000173,0.000288
357,7,21,24,1000,286.4538,0.017852,0.000717,6,0.000049,0.001298,0.006206,20.4232,30.9801,5.7171,30,0.001372,6,0,0
5527,2,22,12,250,99.5784,0.001066,0.000238,3,0.00001,0.000038,0.003655,31.3003,58.5833,4.763,18,0.000466,5,0.000095,0.000143
8360,6,22,20,1500,123.717,0.001213,0.0002,2,0.000873,0.000385,0.00387,32.4521,47.4493,5.7304,29,0.001258,9,0.000548,0.000126
7616,5,23,16,600,122.604,0.00362,0.000382,6,0.000461,0.000158,0.003963,43.0267,59.1495,4.8505,28,0.001277,8,0,0
3587,1,16,24,500,61.971,0.000138,0.000115,4,0,0.000322,0.002666,54.5043,68.2069,4.4052,13,0.000552,5,0,0.000092
672,2,23,8,400,114.7236,0.00229,0.000134,3,0.000067,0.000067,0.003008,31.3296,64.8222,6.3278,24,0.001671,7,0,0
8817,5,23,42,2500,210.1758,0.015358,0.000428,7,0,0.000016,0.004522,36.8467,52.7418,5.1273,20,0.001694,6,0.000428,0.000214
5004,1,24,6,150,35.04,0.000661,0.000353,2,0.000015,0.000044,0.001851,82.112,111.0794,3.3095,15,0.000279,5,0,0
8095,2,20,10,600,98.7942,0.00029,0.000026,1,0.000013,0.000579,0.002858,47.0741,71.447,6.4055,17,0.000803,6,0.000066,0.000053
2125,3,30,8,800,62.259,0.000934,0.000337,4,0.000054,0.000119,0.002605,49.841,82.1333,4.2958,18,0.000641,7,0,0
4256,6,20,36,800,109.8012,0.003192,0.000253,4,0.000032,0.000442,0.004645,30.4573,50.5714,3.7381,36,0.001011,7,0,0
10089,8,NULL,NULL,NULL,259.6296,0.020425,0.000743,9,0.000621,0.000146,0.004555,18.6059,42.8342,6.2754,46,0.000877,5,0,0
3983,2,34,14,270,37.4478,0.000682,0.00013,2,0.000078,0.000225,0.001909,61.8182,121.0498,3.5023,20,0.000406,9,0,0.00006
508,6,25,4,800,87.2346,0.004685,0.000426,1,0.000027,0.00016,0.003088,53.7391,79.5862,3.6983,14,0.000878,4,0,0.00008
6369,3,19,12,450,75.0282,0.002005,0.000419,4,0.00001,0.000214,0.003222,39.3939,72.3384,3.9003,24,0.000681,7,0,0.000107
9132,3,20,10,700,77.694,0.002174,0.000473,1,0,0.000216,0.003074,69.4973,72.1026,4.3063,22,0.00078,9,0.000373,0.00107
2091,4,20,2,50,66.9522,0.000905,0.000424,3,0,0.000396,0.002856,29.84,80.5545,4.2871,16,0.000509,3,0,0.000113
6324,1,27,8,250,141.6282,0.001354,0.000226,6,0,0.000197,0.002707,39.9024,69.6667,9.5243,27,0.000808,7,0.000207,0.00063
6283,1,17,6,100,102.5208,0.001417,0.000118,3,0.000089,0.000177,0.002303,20.6234,70.6154,7.7692,12,0.000502,5,0,0
7341,5,22,10,600,236.265,0.01881,0.00057,3,0.000026,0.000376,0.005445,38.969,40.1905,4.5214,34,0.001724,7,0,0
10074,8,NULL,NULL,NULL,313.5762,0.03055,0.00056,5,0,0.000206,0.00439,19.5405,35.4094,6.4228,12,0.001296,3,0,0.000059
4699,7,23,14,750,166.5456,0.006804,0.000361,6,0.000764,0.000605,0.004065,18.4845,49.2562,6.1219,26,0.000664,7,0,0
6321,5,20,24,1250,116.7822,0.00309,0.000461,6,0.00004,0.000923,0.003421,50,61.0792,5.8563,26,0.001314,7,0.00009,0.00001
2915,7,22,28,1250,143.7066,0.00728,0.000718,8,0.000256,0.000226,0.005547,32.0741,47.3567,3.5416,34,0.001036,8,0.000277,0.000062
1256,5,28,16,700,110.4828,0.006478,0.000149,0,0.000012,0.000099,0.003406,62.3212,64.1891,4.1855,30,0.001709,8,0.000111,0.000334
2923,5,27,6,600,107.7972,0.002688,0.000501,2,0.000096,0.000053,0.002656,52.0161,66.0884,7.3936,23,0.001003,8,0.000107,0
